N Time vx wz 
1391 650000 0 1
1392 650000 0 1
1393 650000 0 1
1394 650000 0 1
1395 650000 0 1
1396 650000 0 1
1397 650000 0 1
1398 650000 0 1
1399 650000 0 1
1400 650000 0 1
1401 650000 0 1
1402 650000 0 1
1403 650000 0 1
1404 650000 0 1
1405 650000 0 1
1406 650000 0 1
1407 650000 0 1
1408 650000 0 1
1409 650000 0 1
1410 650000 0 1
1411 650000 0 1
1412 650000 0 1
1413 650000 0 1
1414 650000 0 1
1415 650000 0 1
1416 650000 0 1
1417 650000 0 1
1418 650000 0 1
1419 650000 0 1
1420 650000 0 1
1421 650000 0 1
1422 650000 0 1
1423 650000 0 1
1424 650000 0 1
1425 650000 0 1
1426 660000 0 1
1427 660000 0 1
1428 660000 0 1
1429 660000 0 1
1430 660000 0 1
1431 660000 0 1
1432 660000 0 1
1433 660000 0 1
1434 660000 0 1
1435 660000 0 1
1436 660000 0 1
1437 660000 0.02 0.9
1438 660000 0.04 0.8
1439 660000 0.06 0.7
1440 660000 0.08 0.6
1441 660000 0.1 0.5
1442 660000 0.12 0.4
1443 660000 0.14 0.3
1444 660000 0.16 0.2
1445 660000 0.18 0.1
1446 660000 0.2 1.38778e-16
1447 670000 0.2 0
1448 670000 0.2 0
1449 670000 0.2 0
1450 670000 0.2 0
1451 670000 0.2 0
1452 670000 0.2 0
1453 670000 0.2 0
1454 670000 0.2 0
1455 670000 0.2 0
1456 670000 0.2 0
1457 670000 0.2 0
1458 670000 0.2 0
1459 670000 0.2 0
1460 670000 0.2 0
1461 670000 0.18 0.1
1462 670000 0.16 0.2
1463 670000 0.14 0.3
1464 670000 0.12 0.4
1465 670000 0.1 0.5
1466 670000 0.08 0.4
1467 670000 0.1 0.3
1468 670000 0.12 0.2
1469 670000 0.14 0.1
1470 670000 0.16 2.77556e-17
1471 670000 0.18 0
1472 670000 0.2 0
1473 670000 0.2 0
1474 670000 0.2 0
1475 670000 0.2 0
1476 670000 0.2 0
1477 670000 0.2 0
1478 670000 0.2 0
1479 680000 0.2 0
1480 680000 0.2 0
1481 680000 0.2 0
1482 680000 0.2 0
1483 680000 0.2 0
1484 680000 0.2 0
1485 680000 0.2 0
1486 680000 0.2 0
1487 680000 0.2 0
1488 680000 0.2 0
1489 680000 0.2 0
1490 680000 0.2 0
1491 680000 0.2 0
1492 680000 0.2 0
1493 680000 0.2 0
1494 680000 0.2 0
1495 680000 0.2 0
1496 680000 0.2 0
1497 680000 0.2 0
1498 680000 0.2 0
1499 680000 0.2 0
1500 680000 0.2 0
1501 680000 0.2 0
1502 680000 0.2 0
1503 680000 0.2 0
1504 680000 0.2 0
1505 680000 0.2 0
1506 690000 0.2 0
1507 690000 0.2 0
1508 690000 0.2 0
1509 690000 0.2 0
1510 690000 0.2 0
1511 690000 0.2 0
1512 690000 0.2 0
1513 690000 0.2 0
1514 690000 0.2 0
1515 690000 0.2 0
1516 690000 0.2 0
1517 690000 0.2 0
1518 690000 0.2 0
1519 690000 0.2 0
1520 690000 0.2 0
1521 690000 0.2 0
1522 690000 0.2 0
1523 690000 0.2 0
1524 690000 0.2 0
1525 690000 0.2 0
1526 690000 0.2 0
1527 690000 0.2 0
1528 690000 0.2 0
1529 690000 0.2 0
1530 690000 0.2 0
1531 690000 0.2 0
1532 700000 0.2 0
1533 700000 0.2 0
1534 700000 0.2 0
1535 700000 0.2 0
1536 700000 0.2 0
1537 700000 0.2 0
1538 700000 0.2 0
1539 700000 0.2 0
1540 700000 0.2 0
1541 700000 0.2 0
1542 700000 0.2 0
1543 700000 0.2 0
1544 700000 0.2 0
1545 700000 0.2 0
1546 700000 0.2 0
1547 700000 0.2 0
1548 700000 0.2 0
1549 700000 0.2 0
1550 700000 0.2 0
1551 700000 0.2 0
1552 710000 0.2 0
1553 710000 0.2 0
1554 710000 0.2 0
1555 710000 0.2 0
1556 710000 0.2 0
1557 710000 0.2 0
1558 710000 0.2 0
1559 710000 0.2 0
1560 710000 0.2 0
1561 710000 0.2 0
1562 710000 0.2 0
1563 710000 0.2 0
1564 710000 0.2 0
1565 710000 0.2 0
1566 710000 0.2 0
1567 710000 0.2 0
1568 710000 0.2 0
1569 710000 0.2 0
1570 710000 0.2 0
1571 710000 0.2 0
1572 710000 0.2 0
1573 710000 0.2 0
1574 710000 0.2 0
1575 710000 0.2 0
1576 710000 0.2 0
1577 710000 0.2 0
1578 710000 0.2 0
1579 710000 0.2 0
1580 710000 0.2 0
1581 710000 0.2 0
1582 710000 0.2 0
1583 710000 0.2 0
1584 710000 0.2 0
1585 710000 0.2 0
1586 710000 0.2 0
1587 710000 0.2 0
1588 710000 0.2 0
1589 710000 0.2 0
1590 710000 0.2 0
1591 710000 0.2 0
1592 710000 0.2 0
1593 710000 0.2 0
1594 710000 0.2 0
1595 710000 0.2 0
1596 710000 0.2 0
1597 710000 0.2 0
1598 720000 0.2 0
1599 720000 0.2 0
1600 720000 0.2 0
1601 720000 0.2 0
1602 720000 0.2 0
1603 720000 0.2 0
1604 720000 0.2 0
1605 720000 0.2 0
1606 720000 0.2 0
1607 720000 0.2 0
1608 720000 0.2 0
1609 720000 0.2 0
1610 720000 0.2 0
1611 720000 0.2 0
1612 720000 0.2 0
1613 720000 0.2 0
1614 720000 0.2 0
1615 720000 0.2 0
1616 720000 0.2 0
1617 720000 0.2 0
1618 720000 0.2 0
1619 720000 0.2 0
1620 720000 0.2 0
1621 720000 0.18 0.1
1622 720000 0.16 0.2
1623 720000 0.14 0.3
1624 720000 0.12 0.4
1625 720000 0.1 0.5
1626 720000 0.08 0.6
1627 720000 0.06 0.7
1628 720000 0.04 0.8
1629 720000 0.02 0.9
1630 720000 2.08167e-17 1
1631 720000 0.02 0.9
1632 720000 0.04 0.8
1633 730000 0.06 0.7
1634 730000 0.08 0.6
1635 730000 0.1 0.5
1636 730000 0.12 0.4
1637 730000 0.14 0.3
1638 730000 0.16 0.2
1639 730000 0.18 0.1
1640 730000 0.2 2.77556e-17
1641 730000 0.2 0
1642 730000 0.2 0
1643 730000 0.2 0
1644 730000 0.2 0
1645 730000 0.2 0
1646 730000 0.2 0
1647 730000 0.2 0
1648 730000 0.2 0
1649 730000 0.18 0.1
1650 730000 0.16 0.2
1651 740000 0.14 0.3
1652 740000 0.12 0.4
1653 740000 0.1 0.5
1654 740000 0.08 0.6
1655 740000 0.06 0.7
1656 740000 0.04 0.8
1657 740000 0.02 0.9
1658 740000 2.08167e-17 1
1659 740000 0 1
1660 740000 0 1
1661 740000 0 1
1662 740000 0 1
1663 740000 0 1
1664 740000 0 1
1665 740000 0 1
1666 740000 0 1
1667 740000 0.02 0.9
1668 740000 0.04 0.8
1669 740000 0.06 0.7
1670 740000 0.04 0.6
1671 740000 0.02 0.5
1672 740000 0 0.4
1673 740000 0 0.3
1674 750000 0 0.2
1675 750000 0 0.1
1676 750000 0 1.38778e-16
1677 750000 0.02 0
1678 750000 0.04 0
1679 750000 0.06 0
1680 750000 0.08 0
1681 750000 0.1 0
1682 750000 0.08 0
1683 750000 0.1 0
1684 750000 0.12 0
1685 750000 0.14 0
1686 750000 0.16 0
1687 750000 0.18 0
1688 750000 0.2 0
1689 750000 0.2 0
1690 750000 0.2 0
1691 750000 0.2 0
1692 750000 0.2 0
1693 750000 0.2 0
1694 750000 0.2 0
1695 750000 0.2 0
1696 750000 0.2 0
1697 750000 0.2 0
1698 750000 0.2 0
1699 750000 0.2 0
1700 750000 0.2 0
1701 750000 0.2 0
1702 760000 0.2 0
1703 760000 0.2 0
1704 760000 0.2 0
1705 760000 0.2 0
1706 760000 0.2 0
1707 760000 0.2 0
1708 760000 0.2 0
1709 760000 0.2 0
1710 760000 0.2 0
1711 760000 0.2 0
1712 760000 0.2 0
1713 760000 0.2 0
1714 760000 0.2 0
1715 760000 0.2 0
1716 760000 0.2 0
1717 760000 0.2 0
1718 760000 0.2 0
1719 760000 0.2 0
1720 760000 0.2 0
1721 760000 0.2 0
1722 760000 0.2 0
1723 760000 0.2 0
1724 760000 0.2 0
1725 770000 0.2 0
1726 770000 0.2 0
1727 770000 0.2 0
1728 770000 0.2 0
1729 770000 0.2 0
1730 770000 0.2 0
1731 770000 0.2 0
1732 770000 0.2 0
1733 770000 0.2 0
1734 770000 0.2 0
1735 770000 0.2 0
1736 770000 0.2 0
1737 770000 0.2 0
1738 770000 0.2 0
1739 770000 0.2 0
1740 770000 0.2 0
1741 770000 0.2 0
1742 770000 0.2 0
1743 770000 0.2 0
1744 770000 0.2 0
1745 770000 0.2 0
1746 770000 0.2 0
1747 770000 0.2 0
1748 770000 0.2 0
1749 770000 0.2 0
1750 770000 0.2 0
1751 770000 0.2 0
1752 770000 0.2 0
1753 770000 0.2 0
1754 770000 0.2 0
1755 770000 0.2 0
1756 770000 0.2 0
1757 770000 0.2 0
1758 770000 0.2 0
1759 770000 0.2 0
1760 770000 0.2 0
1761 770000 0.2 0
1762 770000 0.2 0
1763 780000 0.2 0
1764 780000 0.2 0
1765 780000 0.2 0
1766 780000 0.2 0
1767 780000 0.2 0
1768 780000 0.2 0
1769 780000 0.2 0
1770 780000 0.2 0
1771 780000 0.2 0
1772 780000 0.2 0
1773 780000 0.2 0
1774 780000 0.2 0
1775 780000 0.2 0
1776 780000 0.2 0
1777 780000 0.2 0
1778 780000 0.2 0
1779 790000 0.2 0
1780 790000 0.2 0
1781 790000 0.18 -0.1
1782 790000 0.16 -0.2
1783 790000 0.14 -0.3
1784 790000 0.12 -0.4
1785 790000 0.1 -0.5
1786 790000 0.08 -0.4
1787 790000 0.06 -0.5
1788 790000 0.04 -0.6
1789 790000 0.02 -0.7
1790 790000 0.04 -0.8
1791 790000 0.06 -0.9
1792 790000 0.08 -1
1793 800000 0.1 -1
1794 800000 0.12 -1
1795 800000 0.14 -1
1796 800000 0.16 -1
1797 800000 0.18 -1
1798 800000 0.2 -1
1799 800000 0.2 -1
1800 800000 0.2 -1
1801 800000 0.2 -1
1802 800000 0.2 -1
1803 800000 0.2 -1
1804 800000 0.2 -1
1805 800000 0.2 -1
1806 800000 0.2 -1
1807 800000 0.2 -1
1808 800000 0.2 -1
1809 800000 0.2 -1
1810 800000 0.2 -1
1811 800000 0.2 -1
1812 800000 0.2 -1
1813 800000 0.2 -1
1814 800000 0.2 -1
1815 800000 0.2 -1
1816 800000 0.2 -1
1817 800000 0.2 -1
1818 800000 0.2 -1
1819 800000 0.2 -1
1820 800000 0.2 -1
1821 800000 0.2 -1
1822 800000 0.2 -1
1823 800000 0.2 -1
1824 800000 0.2 -1
1825 800000 0.2 -1
1826 800000 0.2 -1
1827 800000 0.2 -1
1828 800000 0.2 -1
1829 800000 0.2 -1
1830 800000 0.2 -0.9
1831 800000 0.2 -0.8
1832 800000 0.2 -0.7
1833 800000 0.2 -0.6
1834 800000 0.2 -0.5
1835 800000 0.2 -0.4
1836 800000 0.2 -0.3
1837 800000 0.2 -0.2
1838 800000 0.2 -0.1
1839 800000 0.2 -1.38778e-16
1840 800000 0.2 0
1841 800000 0.2 0
1842 800000 0.2 0
1843 800000 0.2 0
1844 800000 0.2 0
1845 800000 0.2 0
1846 800000 0.2 0
1847 800000 0.2 0
1848 800000 0.2 0
1849 800000 0.2 0
1850 800000 0.2 0
1851 800000 0.2 0
1852 800000 0.2 0
1853 800000 0.2 0
1854 800000 0.2 0
1855 800000 0.2 0
1856 800000 0.2 0
1857 810000 0.2 0
1858 820000 0.2 0
1859 820000 0.2 0
1860 820000 0.2 0
1861 820000 0.2 0
1862 820000 0.2 0
1863 820000 0.2 0
1864 820000 0.2 0
1865 820000 0.2 0
1866 820000 0.2 0
1867 820000 0.2 0
1868 820000 0.2 0
1869 820000 0.2 0
1870 820000 0.2 0
1871 820000 0.2 0
1872 820000 0.2 0
1873 820000 0.2 0
1874 820000 0.2 0
1875 820000 0.2 0
1876 820000 0.2 0
1877 820000 0.2 0
1878 820000 0.2 0
1879 820000 0.2 0
1880 820000 0.2 0
1881 820000 0.2 0
1882 820000 0.2 0
1883 820000 0.2 0
1884 820000 0.2 0
1885 820000 0.2 0
1886 820000 0.2 0
1887 820000 0.2 0
1888 820000 0.2 0
1889 820000 0.2 0
1890 820000 0.2 0
1891 820000 0.2 0
1892 820000 0.2 0
1893 820000 0.2 0
1894 820000 0.2 0
1895 820000 0.2 0
1896 820000 0.2 0
1897 820000 0.2 0
1898 820000 0.2 0
1899 820000 0.2 0
1900 820000 0.2 0
1901 820000 0.2 0
1902 820000 0.2 0
1903 820000 0.2 0
1904 820000 0.2 0
1905 820000 0.2 0
1906 820000 0.2 0
1907 820000 0.2 0
1908 820000 0.2 0
1909 820000 0.2 0
1910 820000 0.2 0
1911 820000 0.2 0
1912 820000 0.2 0
1913 820000 0.2 0
1914 830000 0.2 0
1915 830000 0.2 0
1916 830000 0.2 0
1917 830000 0.2 0
1918 830000 0.2 0
1919 830000 0.2 0
1920 830000 0.2 0
1921 840000 0.2 0
1922 840000 0.2 0
1923 840000 0.2 0
1924 840000 0.2 0
1925 840000 0.2 0
1926 840000 0.2 0
1927 840000 0.2 0
1928 840000 0.2 0
1929 840000 0.2 0
1930 840000 0.2 0
1931 840000 0.2 0
1932 840000 0.2 0
1933 840000 0.2 0
1934 840000 0.2 0
1935 840000 0.2 0
1936 840000 0.2 0
1937 840000 0.2 0
1938 840000 0.2 0
1939 840000 0.2 0
1940 840000 0.2 0
1941 840000 0.2 0
1942 840000 0.2 0
1943 840000 0.2 0
1944 840000 0.2 0
1945 840000 0.2 0
1946 840000 0.2 0
1947 850000 0.2 0
1948 850000 0.2 0
1949 850000 0.2 0
1950 850000 0.2 0
1951 850000 0.2 0
1952 850000 0.2 0
1953 850000 0.2 0
1954 850000 0.2 0
1955 850000 0.2 0
1956 850000 0.2 0
1957 850000 0.2 0
1958 850000 0.2 0
1959 850000 0.18 0
1960 850000 0.16 0
1961 850000 0.14 0
1962 850000 0.12 0
1963 850000 0.1 0
1964 850000 0.08 0
1965 850000 0.06 0
1966 850000 0.04 0
1967 850000 0.02 0
1968 850000 2.08167e-17 0
1969 850000 0 0
1970 850000 0 0
1971 850000 0 0
1972 850000 0 0
1973 850000 0 0
1974 850000 0 0
1975 850000 0 0
1976 850000 0 0
1977 850000 0 0
1978 860000 0 0
1979 860000 0 0
1980 860000 0 0
1981 860000 0 0
1982 860000 0 0
1983 860000 0 0
1984 860000 0 0
1985 860000 0 0
1986 860000 0 0
1987 860000 0 0
1988 860000 0 0
1989 860000 0 0
1990 860000 0 0
1991 860000 0 0
1992 860000 0 0
1993 860000 0 0
1994 860000 0 0
1995 860000 0 0
1996 860000 0 0
1997 860000 0 0
1998 860000 0 0
1999 870000 0 0
2000 870000 0 0
2001 870000 0 0
2002 870000 0 0
2003 870000 0 0
2004 870000 0 0
2005 870000 0 0
2006 870000 0 0
2007 870000 0 0
2008 870000 0 0
2009 870000 0 0
2010 870000 0 0
2011 870000 0 0
2012 870000 0 0
2013 870000 0 0
2014 870000 0 0
2015 870000 0 0
2016 870000 0 0
2017 870000 0 0
2018 870000 0 0
2019 870000 0 0
2020 870000 0 0
2021 870000 0 0
2022 870000 0 0
2023 870000 0 0
2024 870000 0 0
2025 870000 0 0
2026 870000 0 0
2027 870000 0 0
2028 870000 0 0
2029 870000 0 0
2030 870000 0 0
2031 880000 0 0
2032 880000 0 0
2033 880000 0 0
2034 880000 0 0
2035 880000 0 0
2036 880000 0 0
2037 880000 0 0
2038 880000 0 0
2039 880000 0 0
2040 880000 0 0
2041 880000 0 0
2042 880000 0 0
2043 880000 0 0
2044 880000 0 0
2045 880000 0 0
2046 880000 0 0
2047 890000 0 0
2048 890000 0 0
2049 890000 0 0
2050 890000 0 0
2051 890000 0 0
2052 900000 0 0
2053 900000 0 0
2054 900000 0 0
2055 900000 0 0
2056 900000 0 0
2057 900000 0 0
2058 900000 0 0
2059 900000 0 0
2060 900000 0 0
2061 900000 0 0
2062 900000 0 0
2063 900000 0 0
2064 900000 0 0
2065 900000 0 0
2066 900000 0 0
2067 900000 0 0
2068 900000 0 0
2069 900000 0 0
2070 900000 0 0
2071 900000 0 0
2072 900000 0 0
2073 900000 0 0
2074 900000 0 0
2075 900000 0 0
2076 900000 0 0
2077 900000 0 0
2078 900000 0 0
2079 900000 0 0
2080 900000 0 0
2081 900000 0 0
2082 900000 0 0
2083 900000 0 0
2084 900000 0 0
2085 910000 0 0
2086 910000 0 0
2087 910000 0 0
2088 910000 0 0
2089 910000 0 0
2090 910000 0 0
2091 910000 0 0
2092 910000 0 0
2093 910000 0 0
2094 910000 0 0
2095 910000 0 0
2096 910000 0 0
2097 910000 0 0
